Mode,Percentage,Layer,Capacity,Radius,Dimension,Correlation,NormedCapacity,NormedRadius,NormedDimension,NormedCorrelation
FinalTrain_3,128,9,0.10217106149823714,1.2483595311219065,14.322158020134054,0.3209789432137129,0.7807128135216639,0.9764302329538433,1.295095961471194,0.7172419746916626
FinalTrain_3,128,10,0.10835737764197804,1.233878976011943,13.93231767028011,0.34607175058682504,0.8279838921528454,0.9651039672052129,1.2598442443762843,0.7733129883558374
FinalTrain_3,128,11,0.10669201820517095,1.217797793977343,14.111310397934215,0.3804757720612804,0.8152584938613051,0.9525257379941888,1.2760298470202198,0.8501903313136372
FinalTrain_3,128,12,0.10570750622360574,1.215467688828283,14.207505395556982,0.3533567149700949,0.8077356091246439,0.9507031980473364,1.2847283792358146,0.7895915709553694
FinalTrain_3,256,1,0.13354552106236758,1.2675284389187136,10.849806439668322,0.4553114975942261,1.0,1.0,1.0,1.0
FinalTrain_3,256,2,0.13379551853159757,1.2841435766429972,10.966233448351463,0.4170432540701851,1.0018720019004848,1.0131082958094868,1.0107307913123196,0.9159515107212476
FinalTrain_3,256,3,0.13398546894135935,1.278801819319614,11.086214300901808,0.43666381346481553,1.0032943664114824,1.008893986166115,1.0217891316815706,0.9590441176470588
FinalTrain_3,256,4,0.13034383556989293,1.243820706844284,11.50221067765457,0.4636569172263432,0.9760255119976698,0.9812960945518083,1.0601304955635864,1.018329033367733
FinalTrain_3,256,5,0.12765910420286875,1.2163894833576028,11.851553925575107,0.44666666144580325,0.9559220196029652,0.9596545892061122,1.0923286043375173,0.9810133585597982
FinalTrain_3,256,6,0.11926892984195304,1.2168552698379531,12.600877829086617,0.4733327433757685,0.8930956942109113,0.9600220653636867,1.1613919473269263,1.0395800366930399
FinalTrain_3,256,7,0.11622461237767155,1.222076669393645,13.017154874897514,0.45322964568088414,0.8702995911288786,0.9641414203188671,1.1997591797863858,0.9954276315789474
FinalTrain_3,256,8,0.1126989171762229,1.200352446808677,13.380881229863368,0.4430942856605854,0.8438988914019135,0.9470023787652906,1.2332829441953086,0.9731673546611628
FinalTrain_3,256,9,0.10934058608449079,1.215659657857931,13.774481197250962,0.35478605684893744,0.8187514280874103,0.9590788029142525,1.2695600860573553,0.7792161162710698
FinalTrain_3,256,10,0.10695500951703123,1.2255176330647293,14.07432811818434,0.3279024933277366,0.8008880317826741,0.966856123646565,1.2971962399925165,0.7201717836257311
FinalTrain_3,256,11,0.10911146487357748,1.2099781558168732,13.942890127463944,0.34833479909073445,0.8170357493503727,0.9545964561150717,1.285081923349978,0.7650472279555097
FinalTrain_3,256,12,0.10243153150199247,1.2262308314919454,14.485749121124455,0.3451043245977847,0.7670158511280625,0.967418792226865,1.335115902912576,0.7579521413828689
FinalTrain_3,384,1,0.21728186762479948,1.15240716259541,6.514376067669293,0.3408216809386439,1.0,1.0,1.0,1.0
FinalTrain_3,384,2,0.2154613572117488,1.1611109027806477,6.623663170272393,0.3152506454562028,0.9916214342551846,1.007552660611407,1.0167762962205222,0.92497239197924
FinalTrain_3,384,3,0.2218356678348347,1.1375522978335109,6.594312498192448,0.3206734606014785,1.0209580314262516,0.9871097080580066,1.012270773085987,0.9408833960278702
FinalTrain_3,384,4,0.2097464234427295,1.1059653050092082,6.943622072856301,0.3369984588588138,0.965319498288361,0.9597001310876903,1.065892113185996,0.9887823389952755
FinalTrain_3,384,5,0.20557136239779494,1.1152046427444506,7.186414227010913,0.3374084877602379,0.946104544502415,0.9677175558617901,1.1031623216652984,0.9899853989071181
FinalTrain_3,384,6,0.2032874145987296,1.111362212600923,7.33934018990654,0.3641106355274823,0.935593093068238,0.9643832914904426,1.1266374728243778,1.068331787240469
FinalTrain_3,384,7,0.19277036999207303,1.1131576668472845,7.701752689751492,0.34552240731704703,0.8871903214903661,0.9659412948634151,1.1822701989796267,1.0137923337666108
FinalTrain_3,384,8,0.17999366586478907,1.114251111825468,8.09184134592027,0.33610012078007034,0.8283878808313662,0.9668901304951905,1.2421513989773947,0.9861465381381546
FinalTrain_3,384,9,0.17888683665347105,1.1108426900873902,8.248696886981104,0.2747512290254661,0.8232939021049439,0.9639324764223005,1.2662297664881843,0.8061436357827481
FinalTrain_3,384,10,0.17562757949646218,1.1030209404715443,8.386954336344617,0.2573745158519932,0.8082937679812953,0.9571451621207909,1.287453203380273,0.7551588711820444
FinalTrain_3,384,11,0.17101214886576874,1.1229786127882673,8.575585555917048,0.28125354676954645,0.787052093831737,0.9744634094942062,1.3164093486216575,0.8252219929053717
FinalTrain_3,384,12,0.1689865160065989,1.1041087296008767,8.556779845602062,0.43204786116949784,0.7777294895973713,0.958089089896181,1.3135225471659788,1.2676654254494943
FinalTrain_4,128,1,0.1386076996196762,1.2439240307250998,10.617586720908163,0.43767669359588013,1.0,1.0,1.0,1.0
FinalTrain_4,128,2,0.1385496408665443,1.2791202697206132,10.714867103181966,0.408443708911805,0.9995811289467238,1.0282945245257438,1.0091621933336545,0.9332087243579233
