Mode,Percentage,Layer,Capacity,Radius,Dimension,Correlation,NormedCapacity,NormedRadius,NormedDimension,NormedCorrelation
FinalTrain_4,40,9,0.10904746888130701,1.2011071047686215,13.843386185643293,0.32263947145023053,0.8154142543455949,0.9377067767368639,1.2758922789612026,0.8462849366422308
FinalTrain_4,40,10,0.10812357422608622,1.2108102535537046,13.966972093170904,0.284592820947357,0.808505732037748,0.9452820448668541,1.2872827222449723,0.7464883833391107
FinalTrain_4,40,11,0.10236050696278548,1.2302249129652174,14.384601503380685,0.294031587267776,0.7654117726505492,0.9604391092335,1.3257740373616733,0.7712463142939064
FinalTrain_4,40,12,0.103883077475372,1.2135518933737128,14.338425437851061,0.2932476419970429,0.7767969584961799,0.9474224486896161,1.3215181649405778,0.7691900219537559
FinalTrain_4,50,1,0.13420632510116481,1.289733645548837,10.900004959902956,0.38288353637271116,1.0,1.0,1.0,1.0
FinalTrain_4,50,2,0.13457263155874627,1.259874762758397,10.879396776980698,0.3438013602437517,1.0027294276726924,0.9768487990574722,0.9981093418766259,0.8979267259720574
FinalTrain_4,50,3,0.13761175507040377,1.2702982493565487,10.847623843364646,0.3534792747385392,1.0253745862325934,0.984930689945661,0.9951943951648645,0.923203118335313
FinalTrain_4,50,4,0.13188950860585177,1.2326793344845512,11.489504606877505,0.3667122056477212,0.9827369053316479,0.9557627179369995,1.0540825118101411,0.9577643612514897
FinalTrain_4,50,5,0.12741152415941323,1.2284171286637628,11.858947091854107,0.368706836511795,0.9493704865502453,0.9524580000710291,1.0879763023483695,0.9629738588521704
FinalTrain_4,50,6,0.1243593529671508,1.2035132857066464,12.122900498242112,0.406120587848336,0.9266281069346667,0.9331487085416771,1.1121922001721771,1.0606896073301129
FinalTrain_4,50,7,0.11859654759500003,1.2051569919692058,12.790294330005864,0.39245194325756816,0.8836882129482487,0.9344231625874656,1.1734209642157574,1.0249903847407604
FinalTrain_4,50,8,0.11256401866708204,1.2140974292971791,13.315813736408613,0.37282120317929696,0.8387385511244065,0.9413551654539714,1.2216337318553996,0.9737195981609948
FinalTrain_4,50,9,0.10674673679773165,1.2089764326853238,13.99820458803292,0.3236727129485766,0.7953927411190634,0.9373845808068785,1.284238368654609,0.8453555251158753
FinalTrain_4,50,10,0.10421331689528474,1.2175632874433868,14.281073242875692,0.28244988493217055,0.7765156881892763,0.9440424320521322,1.310189609583704,0.7376913815830011
FinalTrain_4,50,11,0.10590831144767264,1.2072326774225572,14.046948878699805,0.28747930580267644,0.789145454715632,0.936032553379522,1.2887103198918972,0.7508270230842071
FinalTrain_4,50,12,0.10290353058335007,1.2096728631387026,14.360303869710977,0.27267662441944,0.7667561905579436,0.9379245608684844,1.3174584711233772,0.7121659682802548
FinalTrain_4,60,1,0.1325301697540658,1.2712648788415453,10.895474675461694,0.3712391184154471,1.0,1.0,1.0,1.0
FinalTrain_4,60,2,0.13613907540964368,1.2591576290618498,10.856885703431834,0.33660701047096364,1.0272308234591025,0.9904762178353198,0.9964582569204838,0.9067121264259461
FinalTrain_4,60,3,0.13373528435817103,1.2743081585904104,11.077810640790164,0.3377702188377105,1.0090931340866878,1.00239389902098,1.016735018047366,0.9098454394553267
FinalTrain_4,60,4,0.13300608470806674,1.21678616058579,11.333265312643174,0.3639450175212176,1.0035909933178542,0.9571460525949559,1.04018096046494,0.9803520142883574
FinalTrain_4,60,5,0.1298634146916243,1.226416243520045,11.678564979995498,0.3633282704010458,0.9798781283734098,0.9647212504113469,1.0718729865250796,0.9786906938897846
FinalTrain_4,60,6,0.12764965075859971,1.206581080092216,12.034693927627998,0.4022051687069801,0.9631742794525744,0.9491185512744811,1.1045589371826088,1.0834126813567082
FinalTrain_4,60,7,0.1183742979314315,1.1950673052935816,12.718333316663408,0.3902213946283581,0.8931875523218363,0.9400616072887976,1.1673041969715259,1.0511322090568813
